User,User Category,Zone,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3,corr_disease_1,corr_disease_2,corr_disease_3
User_30,Apotics,Tangerang,Propylthiouracil,Endocrine,281,10,0.9243027507333857,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_30,Apotics,Tangerang,Methimazole,Endocrine,265,14,0.8562318439757972,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_30,Apotics,Tangerang,Fluoxetine,Psychiatric,401,16,0.8852775356202348,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Sertraline,Psychiatric,436,15,0.9540039216784324,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Diazepam,Psychiatric,370,12,0.96043579957615,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Lorazepam,Psychiatric,262,20,0.9259685281082546,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Alprazolam,Psychiatric,187,15,0.8263549829366282,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Haloperidol,Psychiatric,122,23,0.7649153834637458,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Risperidone,Psychiatric,376,19,0.9052634172334332,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_30,Apotics,Tangerang,Omeprazole,Gastrointestinal,253,22,0.723748248905197,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_30,Apotics,Tangerang,Ranitidine,Gastrointestinal,408,14,0.7613944060975768,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_30,Apotics,Tangerang,Pantoprazole,Gastrointestinal,466,15,0.7217555871222519,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_30,Apotics,Tangerang,Esomeprazole,Gastrointestinal,402,7,0.8098558594028431,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_30,Apotics,Tangerang,Lansoprazole,Gastrointestinal,360,8,0.758418659373565,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_31,Hospital,Jakarta Selatan,Paracetamol,Painkiller,183,10,0.7865896624759465,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_31,Hospital,Jakarta Selatan,Ibuprofen,Painkiller,334,18,0.9787606412667119,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_31,Hospital,Jakarta Selatan,Aspirin,Painkiller,460,15,0.884831630717051,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_31,Hospital,Jakarta Selatan,Naproxen,Painkiller,191,9,0.7126647346290139,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_31,Hospital,Jakarta Selatan,Ketoprofen,Painkiller,269,8,0.9367355293592996,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_31,Hospital,Jakarta Selatan,Amoxicillin,Antibiotic,333,15,0.9001592823760451,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_31,Hospital,Jakarta Selatan,Azithromycin,Antibiotic,467,28,0.7670608549046266,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_31,Hospital,Jakarta Selatan,Ciprofloxacin,Antibiotic,485,11,0.8787780644507441,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_31,Hospital,Jakarta Selatan,Doxycycline,Antibiotic,268,7,0.914784496770114,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_31,Hospital,Jakarta Selatan,Clindamycin,Antibiotic,100,26,0.7673116683576328,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_31,Hospital,Jakarta Selatan,Oseltamivir,Antiviral,297,22,0.7150438636009466,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_31,Hospital,Jakarta Selatan,Acyclovir,Antiviral,400,17,0.7548361943393265,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_31,Hospital,Jakarta Selatan,Remdesivir,Antiviral,400,20,0.7658542316492718,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_31,Hospital,Jakarta Selatan,Favipiravir,Antiviral,264,17,0.89368409584959,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_31,Hospital,Jakarta Selatan,Zanamivir,Antiviral,185,25,0.7477181050468447,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_31,Hospital,Jakarta Selatan,Metformin,Diabetes,162,13,0.7218948477083912,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Insulin,Diabetes,83,19,0.940116426853417,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Glipizide,Diabetes,152,8,0.944876053681695,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Sitagliptin,Diabetes,210,17,0.8323041698262079,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Pioglitazone,Diabetes,131,25,0.9034235491007823,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Atorvastatin,Cardiovascular,60,15,0.7420385049898505,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Simvastatin,Cardiovascular,59,19,0.7229398228746091,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Lisinopril,Cardiovascular,288,16,0.9043216919391427,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Amlodipine,Cardiovascular,413,24,0.9524317618073541,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Losartan,Cardiovascular,208,9,0.9246962194424451,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Furosemide,Cardiovascular,416,16,0.8729829810713721,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Hydrochlorothiazide,Cardiovascular,487,26,0.8476496356976122,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Spironolactone,Cardiovascular,116,23,0.7435932907202263,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Warfarin,Cardiovascular,404,10,0.7516080985295635,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Clopidogrel,Cardiovascular,347,24,0.8145175670809444,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_31,Hospital,Jakarta Selatan,Dexamethasone,Immunosuppressant,209,15,0.8041905479632478,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_31,Hospital,Jakarta Selatan,Prednisone,Immunosuppressant,267,8,0.9763823034824939,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_31,Hospital,Jakarta Selatan,Hydrocortisone,Immunosuppressant,144,10,0.7141235159467711,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_31,Hospital,Jakarta Selatan,Methotrexate,Immunosuppressant,216,15,0.7290109861416065,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_31,Hospital,Jakarta Selatan,Mycophenolate,Immunosuppressant,456,11,0.7652405218048499,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_31,Hospital,Jakarta Selatan,Levothyroxine,Endocrine,373,16,0.8062827075931098,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Propylthiouracil,Endocrine,291,13,0.9123297219344925,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Methimazole,Endocrine,126,20,0.729492262254152,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_31,Hospital,Jakarta Selatan,Fluoxetine,Psychiatric,271,11,0.9269060201190874,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Sertraline,Psychiatric,432,22,0.7062666134721954,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Diazepam,Psychiatric,372,9,0.7827986280985613,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Lorazepam,Psychiatric,344,16,0.7961880094866918,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Alprazolam,Psychiatric,431,15,0.8185171045769062,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Haloperidol,Psychiatric,268,12,0.9199552040733062,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Risperidone,Psychiatric,306,28,0.829719306092772,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_31,Hospital,Jakarta Selatan,Omeprazole,Gastrointestinal,388,17,0.7552483036977046,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_31,Hospital,Jakarta Selatan,Ranitidine,Gastrointestinal,324,23,0.8507510613592875,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_31,Hospital,Jakarta Selatan,Pantoprazole,Gastrointestinal,289,14,0.8860336567304263,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_31,Hospital,Jakarta Selatan,Esomeprazole,Gastrointestinal,274,8,0.7537485112434911,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_31,Hospital,Jakarta Selatan,Lansoprazole,Gastrointestinal,206,22,0.8277057841026596,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_32,Apotics,Jakarta Timur,Paracetamol,Painkiller,362,9,0.9045652709091033,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_32,Apotics,Jakarta Timur,Ibuprofen,Painkiller,119,10,0.9481171739550955,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_32,Apotics,Jakarta Timur,Aspirin,Painkiller,200,18,0.8186189189666309,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_32,Apotics,Jakarta Timur,Naproxen,Painkiller,495,27,0.8924688367621774,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_32,Apotics,Jakarta Timur,Ketoprofen,Painkiller,69,15,0.9311415738904871,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_32,Apotics,Jakarta Timur,Amoxicillin,Antibiotic,265,23,0.7552383156679258,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_32,Apotics,Jakarta Timur,Azithromycin,Antibiotic,490,20,0.8021645247849295,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_32,Apotics,Jakarta Timur,Ciprofloxacin,Antibiotic,272,24,0.9610251977626778,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_32,Apotics,Jakarta Timur,Doxycycline,Antibiotic,465,23,0.923064011688857,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_32,Apotics,Jakarta Timur,Clindamycin,Antibiotic,436,26,0.9313568843859125,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_32,Apotics,Jakarta Timur,Oseltamivir,Antiviral,140,19,0.8480502018054596,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_32,Apotics,Jakarta Timur,Acyclovir,Antiviral,60,11,0.7177691023644542,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_32,Apotics,Jakarta Timur,Remdesivir,Antiviral,328,29,0.9370287014559938,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_32,Apotics,Jakarta Timur,Favipiravir,Antiviral,349,7,0.7536141898122198,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_32,Apotics,Jakarta Timur,Zanamivir,Antiviral,317,22,0.763115929845115,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_32,Apotics,Jakarta Timur,Metformin,Diabetes,316,21,0.7304857578006932,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Insulin,Diabetes,290,13,0.8477572765321211,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Glipizide,Diabetes,371,8,0.8398642706710437,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Sitagliptin,Diabetes,124,22,0.7308096437995959,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Pioglitazone,Diabetes,459,27,0.8753163181869996,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Atorvastatin,Cardiovascular,289,22,0.9271736161404602,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Simvastatin,Cardiovascular,64,21,0.712921889916713,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Lisinopril,Cardiovascular,287,28,0.9292906603258435,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Amlodipine,Cardiovascular,335,18,0.785280544209204,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Losartan,Cardiovascular,152,18,0.7049185219532951,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Furosemide,Cardiovascular,303,12,0.8031776536897816,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Hydrochlorothiazide,Cardiovascular,95,16,0.7758571830695031,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Spironolactone,Cardiovascular,495,16,0.727033688025132,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Warfarin,Cardiovascular,269,28,0.7266377177187064,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Clopidogrel,Cardiovascular,92,26,0.7092546743880275,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_32,Apotics,Jakarta Timur,Dexamethasone,Immunosuppressant,66,15,0.9957311971555758,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_32,Apotics,Jakarta Timur,Prednisone,Immunosuppressant,310,10,0.7054459516855216,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_32,Apotics,Jakarta Timur,Hydrocortisone,Immunosuppressant,446,14,0.8577417350672509,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_32,Apotics,Jakarta Timur,Methotrexate,Immunosuppressant,455,13,0.9266169135603375,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_32,Apotics,Jakarta Timur,Mycophenolate,Immunosuppressant,404,27,0.909837433776804,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_32,Apotics,Jakarta Timur,Levothyroxine,Endocrine,298,19,0.9893551831921095,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Propylthiouracil,Endocrine,159,19,0.9400317839554142,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Methimazole,Endocrine,117,8,0.9784863592807431,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_32,Apotics,Jakarta Timur,Fluoxetine,Psychiatric,156,8,0.747756621540789,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Sertraline,Psychiatric,423,27,0.938115690048317,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Diazepam,Psychiatric,330,15,0.8057761787016967,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Lorazepam,Psychiatric,312,16,0.9459986396954325,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Alprazolam,Psychiatric,108,25,0.9227103011516697,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Haloperidol,Psychiatric,351,16,0.8518050271763267,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Risperidone,Psychiatric,339,17,0.7637189737477548,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_32,Apotics,Jakarta Timur,Omeprazole,Gastrointestinal,420,17,0.8077015655988941,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_32,Apotics,Jakarta Timur,Ranitidine,Gastrointestinal,392,22,0.9242293861818823,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_32,Apotics,Jakarta Timur,Pantoprazole,Gastrointestinal,244,22,0.8121448663235944,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_32,Apotics,Jakarta Timur,Esomeprazole,Gastrointestinal,215,11,0.7969077692574156,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_32,Apotics,Jakarta Timur,Lansoprazole,Gastrointestinal,380,28,0.8685081830505677,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_33,Apotics,Depok,Paracetamol,Painkiller,294,24,0.7039449518506355,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_33,Apotics,Depok,Ibuprofen,Painkiller,217,18,0.7290891370879361,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_33,Apotics,Depok,Aspirin,Painkiller,273,27,0.7381635700215309,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_33,Apotics,Depok,Naproxen,Painkiller,328,15,0.7507634038120058,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_33,Apotics,Depok,Ketoprofen,Painkiller,68,7,0.7944334458866253,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_33,Apotics,Depok,Amoxicillin,Antibiotic,280,15,0.7381070864559811,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_33,Apotics,Depok,Azithromycin,Antibiotic,97,10,0.8945081235724146,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_33,Apotics,Depok,Ciprofloxacin,Antibiotic,259,28,0.9513197450854212,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_33,Apotics,Depok,Doxycycline,Antibiotic,248,17,0.9247011165851371,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_33,Apotics,Depok,Clindamycin,Antibiotic,195,29,0.7482592294913657,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_33,Apotics,Depok,Oseltamivir,Antiviral,341,20,0.8683618395701578,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_33,Apotics,Depok,Acyclovir,Antiviral,51,8,0.9074090024561667,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_33,Apotics,Depok,Remdesivir,Antiviral,137,12,0.8437015738007347,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_33,Apotics,Depok,Favipiravir,Antiviral,313,21,0.9873715577084173,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_33,Apotics,Depok,Zanamivir,Antiviral,108,14,0.9776444968153737,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009
User_33,Apotics,Depok,Metformin,Diabetes,172,8,0.8918772086946312,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Insulin,Diabetes,327,25,0.7275721913532011,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Glipizide,Diabetes,142,17,0.7208840317188127,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Sitagliptin,Diabetes,54,24,0.9377990573004248,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Pioglitazone,Diabetes,400,9,0.8517101864056921,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Atorvastatin,Cardiovascular,295,23,0.850181525937759,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Simvastatin,Cardiovascular,309,15,0.8123461629908294,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Lisinopril,Cardiovascular,314,24,0.8041401416443352,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Amlodipine,Cardiovascular,204,29,0.7499711412421087,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Losartan,Cardiovascular,367,8,0.8486305912582415,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Furosemide,Cardiovascular,489,14,0.8350488558929046,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Hydrochlorothiazide,Cardiovascular,455,19,0.8765439258892933,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Spironolactone,Cardiovascular,118,22,0.7856205445631391,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Warfarin,Cardiovascular,181,25,0.8687584875159629,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Clopidogrel,Cardiovascular,448,28,0.9255073744185955,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012
User_33,Apotics,Depok,Dexamethasone,Immunosuppressant,322,10,0.7225699623047583,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_33,Apotics,Depok,Prednisone,Immunosuppressant,77,26,0.9466631408873323,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_33,Apotics,Depok,Hydrocortisone,Immunosuppressant,271,28,0.775814725134382,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_33,Apotics,Depok,Methotrexate,Immunosuppressant,50,9,0.9108455887000915,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_33,Apotics,Depok,Mycophenolate,Immunosuppressant,247,27,0.9754047158087661,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018
User_33,Apotics,Depok,Levothyroxine,Endocrine,166,18,0.8732490026186788,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Propylthiouracil,Endocrine,220,11,0.9122769888438094,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Methimazole,Endocrine,275,12,0.7402182525699388,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003
User_33,Apotics,Depok,Fluoxetine,Psychiatric,63,9,0.9436453243677596,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Sertraline,Psychiatric,374,25,0.7278039621558499,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Diazepam,Psychiatric,100,27,0.7941026470531773,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Lorazepam,Psychiatric,437,21,0.9622439528232363,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Alprazolam,Psychiatric,266,17,0.9799756095554911,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Haloperidol,Psychiatric,298,19,0.8576041523538633,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Risperidone,Psychiatric,123,24,0.7853215888150834,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012
User_33,Apotics,Depok,Omeprazole,Gastrointestinal,259,13,0.8236852070101888,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_33,Apotics,Depok,Ranitidine,Gastrointestinal,224,20,0.8555870158444997,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_33,Apotics,Depok,Pantoprazole,Gastrointestinal,136,24,0.7112667584778072,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_33,Apotics,Depok,Esomeprazole,Gastrointestinal,334,11,0.7585058558896951,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_33,Apotics,Depok,Lansoprazole,Gastrointestinal,210,28,0.733869085352033,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013
User_34,Apotics,Bekasi,Paracetamol,Painkiller,156,8,0.9530352642974285,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_34,Apotics,Bekasi,Ibuprofen,Painkiller,369,8,0.7832434706879746,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_34,Apotics,Bekasi,Aspirin,Painkiller,313,21,0.9862838056784855,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_34,Apotics,Bekasi,Naproxen,Painkiller,402,8,0.7750330618682508,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_34,Apotics,Bekasi,Ketoprofen,Painkiller,166,19,0.7333651672019715,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011
User_34,Apotics,Bekasi,Amoxicillin,Antibiotic,402,9,0.8322756720372407,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_34,Apotics,Bekasi,Azithromycin,Antibiotic,468,11,0.9337803833572916,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_34,Apotics,Bekasi,Ciprofloxacin,Antibiotic,161,25,0.7573176503464434,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_34,Apotics,Bekasi,Doxycycline,Antibiotic,281,21,0.8262639534138895,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
User_34,Apotics,Bekasi,Clindamycin,Antibiotic,204,16,0.9657038569686056,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018
