user,user_category,zone,medicine_name,category,stock,restock_frequency,supplier_reliability,disease_score_1,disease_score_2,disease_score_3,corr_disease_1,corr_disease_2,corr_disease_3,avg_price,record_timestamp,avg_visitor_weekly,price,stockout_timestamp
User_17,Hospital,Jakarta Timur,Diazepam,Psychiatric,400,15,0.9227039736190744,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,24072.795515013986,2024-08-10 12:53:33.099266,1502,24270.147604858987,2024-08-22 12:53:33.099266
User_17,Hospital,Jakarta Timur,Lorazepam,Psychiatric,287,15,0.731989740461353,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,65792.51763293293,2024-06-12 12:53:33.099266,1502,69659.67150397948,2024-06-20 12:53:33.099266
User_17,Hospital,Jakarta Timur,Alprazolam,Psychiatric,133,20,0.7775142929432997,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,41374.24033178666,2024-10-05 12:53:33.099266,1502,44167.71643509529,2024-10-12 12:53:33.099266
User_17,Hospital,Jakarta Timur,Haloperidol,Psychiatric,155,15,0.8929004001796053,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,61062.52898898923,2024-06-02 12:53:33.099266,1502,61524.85812827792,2024-06-09 12:53:33.099266
User_17,Hospital,Jakarta Timur,Risperidone,Psychiatric,381,28,0.8852175236047568,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,8477.901028294955,2024-07-28 12:53:33.099266,1502,9960.829628203008,2024-08-08 12:53:33.099266
User_17,Hospital,Jakarta Timur,Omeprazole,Gastrointestinal,103,15,0.9099407101976391,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-10-03 12:53:33.099266,1502,45812.32389958207,2024-10-10 12:53:33.099266
User_17,Hospital,Jakarta Timur,Ranitidine,Gastrointestinal,123,16,0.9271343979093976,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-03-26 12:53:33.099266,1502,39116.904273348235,2024-04-02 12:53:33.099266
User_17,Hospital,Jakarta Timur,Pantoprazole,Gastrointestinal,172,15,0.8817927471147311,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-08-20 12:53:33.099266,1502,22810.99425129393,2024-08-27 12:53:33.099266
User_17,Hospital,Jakarta Timur,Esomeprazole,Gastrointestinal,284,20,0.9585006652911704,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,52553.17820456706,2024-09-17 12:53:33.099266,1502,52054.31888845678,2024-09-26 12:53:33.099266
User_17,Hospital,Jakarta Timur,Lansoprazole,Gastrointestinal,243,15,0.7166083387718409,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,8567.444244446777,2024-09-07 12:53:33.099266,1502,10609.803881057696,2024-09-14 12:53:33.099266
User_18,Apotics,Depok,Paracetamol,Painkiller,123,10,0.7599125261895777,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,31111.660499660098,2024-05-28 12:53:33.099266,386,33380.36116388191,2024-06-20 12:53:33.099266
User_18,Apotics,Depok,Ibuprofen,Painkiller,93,23,0.7044182039036627,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,87688.4901531596,2024-03-31 12:53:33.099266,386,84097.0067459863,2024-04-17 12:53:33.099266
User_18,Apotics,Depok,Aspirin,Painkiller,270,26,0.8577969364832638,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,54904.97928480604,2024-07-28 12:53:33.099266,386,59260.37691905676,2024-09-19 12:53:33.099266
User_18,Apotics,Depok,Naproxen,Painkiller,138,9,0.9753891433392723,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,77095.93372924544,2024-08-27 12:53:33.099266,386,81975.62252345741,2024-09-24 12:53:33.099266
User_18,Apotics,Depok,Ketoprofen,Painkiller,353,17,0.9587846988926436,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,27288.137340368008,2024-06-21 12:53:33.099266,386,23740.807742622204,2024-09-01 12:53:33.099266
User_18,Apotics,Depok,Amoxicillin,Antibiotic,164,13,0.759875101899802,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,30038.868422302283,2024-05-04 12:53:33.099266,386,32644.14300508883,2024-05-20 12:53:33.099266
User_18,Apotics,Depok,Azithromycin,Antibiotic,420,9,0.7301420185470484,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,49801.46338380331,2024-04-30 12:53:33.099266,386,53231.79737524233,2024-06-09 12:53:33.099266
User_18,Apotics,Depok,Ciprofloxacin,Antibiotic,177,14,0.8115654773589855,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,42645.19426739103,2024-10-08 12:53:33.099266,386,46641.758284857235,2024-10-25 12:53:33.099266
User_18,Apotics,Depok,Doxycycline,Antibiotic,478,10,0.8573450257568072,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,44415.14154122265,2024-05-02 12:53:33.099266,386,44370.09419898772,2024-06-19 12:53:33.099266
User_18,Apotics,Depok,Clindamycin,Antibiotic,471,26,0.9243404784667935,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,14492.635986683323,2024-09-24 12:53:33.099266,386,18395.25971463889,2024-11-11 12:53:33.099266
User_18,Apotics,Depok,Oseltamivir,Antiviral,133,13,0.8895354867269861,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,57180.01413338689,2024-06-25 12:53:33.099266,386,52897.946679889705,2024-07-21 12:53:33.099266
User_18,Apotics,Depok,Acyclovir,Antiviral,181,12,0.916671156290742,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29617.66684205395,2024-09-18 12:53:33.099266,386,27258.638554967893,2024-10-25 12:53:33.099266
User_18,Apotics,Depok,Remdesivir,Antiviral,153,28,0.761584631077217,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29737.1233603307,2024-10-02 12:53:33.099266,386,28194.794169997473,2024-10-31 12:53:33.099266
User_18,Apotics,Depok,Favipiravir,Antiviral,277,8,0.7824192838798447,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,21122.585758730656,2024-10-03 12:53:33.099266,386,26103.57990665733,2024-11-26 12:53:33.099266
User_18,Apotics,Depok,Zanamivir,Antiviral,360,25,0.7354033603916867,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,59002.905670736516,2024-08-19 12:53:33.099266,386,61866.48318575468,2024-10-27 12:53:33.099266
User_18,Apotics,Depok,Metformin,Diabetes,133,20,0.7878499571960004,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,12780.380760718517,2024-05-06 12:53:33.099266,386,16825.796987267157,2024-05-23 12:53:33.099266
User_18,Apotics,Depok,Insulin,Diabetes,305,17,0.9705937990873603,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,71548.5980074634,2024-07-19 12:53:33.099266,386,68213.81742957982,2024-08-30 12:53:33.099266
User_18,Apotics,Depok,Glipizide,Diabetes,463,26,0.7726663377853129,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,91487.08037634395,2024-05-03 12:53:33.099266,386,94173.47031764247,2024-07-01 12:53:33.099266
User_18,Apotics,Depok,Sitagliptin,Diabetes,202,19,0.9586440952452102,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,84893.47562041963,2024-09-23 12:53:33.099266,386,89285.84868632403,2024-10-20 12:53:33.099266
User_18,Apotics,Depok,Pioglitazone,Diabetes,58,16,0.873264854636431,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,77078.62111991394,2024-09-14 12:53:33.099266,386,80707.87772744054,2024-09-21 12:53:33.099266
User_18,Apotics,Depok,Atorvastatin,Cardiovascular,254,7,0.8295296418983691,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,18000.1955216191,2024-09-08 12:53:33.099266,386,16160.549854471867,2024-11-01 12:53:33.099266
User_18,Apotics,Depok,Simvastatin,Cardiovascular,276,10,0.9450869118236644,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,94212.09039856154,2024-11-12 12:53:33.099266,386,91945.3506655895,2025-01-12 12:53:33.099266
User_18,Apotics,Depok,Lisinopril,Cardiovascular,208,19,0.8972529897605359,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,42011.561043541835,2024-04-22 12:53:33.099266,386,46010.5398959849,2024-06-06 12:53:33.099266
User_18,Apotics,Depok,Amlodipine,Cardiovascular,435,29,0.7558367396526845,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,40484.734209382856,2024-03-29 12:53:33.099266,386,41635.20763451827,2024-06-27 12:53:33.099266
User_18,Apotics,Depok,Losartan,Cardiovascular,314,19,0.8241637024592058,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,92077.00803531725,2024-08-06 12:53:33.099266,386,96361.83112399356,2024-10-11 12:53:33.099266
User_18,Apotics,Depok,Furosemide,Cardiovascular,412,8,0.8866518574099075,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,45599.972564560434,2024-04-26 12:53:33.099266,386,45669.56078048223,2024-07-24 12:53:33.099266
User_18,Apotics,Depok,Hydrochlorothiazide,Cardiovascular,471,13,0.8361992440164426,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,70121.10096035468,2024-03-24 12:53:33.099266,386,65046.523588774064,2024-07-02 12:53:33.099266
User_18,Apotics,Depok,Spironolactone,Cardiovascular,251,25,0.786604189401122,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,10003.448877448005,2024-04-07 12:53:33.099266,386,10106.173081386962,2024-05-29 12:53:33.099266
User_18,Apotics,Depok,Warfarin,Cardiovascular,200,20,0.8330593926781875,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,5154.627482273535,2024-07-09 12:53:33.099266,386,9138.0869886855,2024-08-20 12:53:33.099266
User_18,Apotics,Depok,Clopidogrel,Cardiovascular,69,21,0.985829071739732,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,22411.872710459214,2024-09-20 12:53:33.099266,386,17929.974133650987,2024-10-05 12:53:33.099266
User_18,Apotics,Depok,Dexamethasone,Immunosuppressant,132,17,0.7006625199751685,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,18187.340627100904,2024-10-18 12:53:33.099266,386,20970.186235823716,2024-11-06 12:53:33.099266
User_18,Apotics,Depok,Prednisone,Immunosuppressant,264,12,0.8674859982631187,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,69266.23273525947,2024-09-10 12:53:33.099266,386,68790.4421398889,2024-10-21 12:53:33.099266
User_18,Apotics,Depok,Hydrocortisone,Immunosuppressant,365,13,0.7471827393684691,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,4627.969407951043,2024-10-20 12:53:33.099266,386,6533.018162681812,2024-12-13 12:53:33.099266
User_18,Apotics,Depok,Methotrexate,Immunosuppressant,348,16,0.8056879661438275,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,49535.975871324816,2024-03-30 12:53:33.099266,386,48298.779444559055,2024-05-22 12:53:33.099266
User_18,Apotics,Depok,Mycophenolate,Immunosuppressant,396,29,0.8684576246540978,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,63850.727520080916,2024-07-24 12:53:33.099266,386,68303.1618582091,2024-09-24 12:53:33.099266
User_18,Apotics,Depok,Levothyroxine,Endocrine,458,8,0.7488499321204181,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,92281.38975697316,2024-11-01 12:53:33.099266,386,97251.61245314719,2024-12-29 12:53:33.099266
User_18,Apotics,Depok,Propylthiouracil,Endocrine,52,24,0.7113506294416533,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,23003.790347675924,2024-05-07 12:53:33.099266,386,27879.638740854985,2024-05-14 12:53:33.099266
User_18,Apotics,Depok,Methimazole,Endocrine,206,22,0.9721002564978775,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,93960.63602241801,2024-11-23 12:53:33.099266,386,93642.3898348392,2024-12-21 12:53:33.099266
User_18,Apotics,Depok,Fluoxetine,Psychiatric,487,20,0.971125646352758,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,31750.237345338086,2024-05-23 12:53:33.099266,386,28230.125823177037,2024-07-22 12:53:33.099266
User_18,Apotics,Depok,Sertraline,Psychiatric,162,19,0.9358426729279326,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,14253.197502199233,2024-09-05 12:53:33.099266,386,11305.59084877317,2024-09-24 12:53:33.099266
User_18,Apotics,Depok,Diazepam,Psychiatric,257,14,0.816444280299414,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,24072.795515013986,2024-04-23 12:53:33.099266,386,20561.568130192834,2024-05-23 12:53:33.099266
User_18,Apotics,Depok,Lorazepam,Psychiatric,209,23,0.9314585084609743,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,65792.51763293293,2024-09-17 12:53:33.099266,386,68310.85068906916,2024-10-12 12:53:33.099266
User_18,Apotics,Depok,Alprazolam,Psychiatric,264,10,0.738669519671333,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,41374.24033178666,2024-07-22 12:53:33.099266,386,43959.489155886535,2024-08-21 12:53:33.099266
User_18,Apotics,Depok,Haloperidol,Psychiatric,445,18,0.9117075994997192,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,61062.52898898923,2024-08-16 12:53:33.099266,386,59479.85675877441,2024-10-09 12:53:33.099266
User_18,Apotics,Depok,Risperidone,Psychiatric,467,23,0.8226616007592126,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,8477.901028294955,2024-06-01 12:53:33.099266,386,9523.669097773287,2024-07-26 12:53:33.099266
User_18,Apotics,Depok,Omeprazole,Gastrointestinal,252,25,0.9864287909051119,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-11-19 12:53:33.099266,386,49775.78234109532,2024-12-23 12:53:33.099266
User_18,Apotics,Depok,Ranitidine,Gastrointestinal,438,24,0.7870980563944711,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-04-28 12:53:33.099266,386,37061.805094998104,2024-06-23 12:53:33.099266
User_18,Apotics,Depok,Pantoprazole,Gastrointestinal,339,13,0.9971607448381148,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-07-27 12:53:33.099266,386,24406.310767977597,2024-09-11 12:53:33.099266
User_18,Apotics,Depok,Esomeprazole,Gastrointestinal,429,24,0.8784656071347667,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,52553.17820456706,2024-07-07 12:53:33.099266,386,54918.495544722035,2024-09-01 12:53:33.099266
User_18,Apotics,Depok,Lansoprazole,Gastrointestinal,399,25,0.8572592370028818,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,8567.444244446777,2024-07-08 12:53:33.099266,386,5821.279605068326,2024-08-29 12:53:33.099266
User_19,Apotics,Bekasi,Paracetamol,Painkiller,255,23,0.786677633262064,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,31111.660499660098,2024-06-30 12:53:33.099266,276,34551.61611866897,2024-09-07 12:53:33.099266
User_19,Apotics,Bekasi,Ibuprofen,Painkiller,303,7,0.9287328689862041,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,87688.4901531596,2024-06-05 12:53:33.099266,276,91749.59026387878,2024-08-30 12:53:33.099266
User_19,Apotics,Bekasi,Aspirin,Painkiller,375,14,0.9399459354705713,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,54904.97928480604,2024-11-23 12:53:33.099266,276,56672.432244669624,2025-03-10 12:53:33.099266
User_19,Apotics,Bekasi,Naproxen,Painkiller,177,24,0.8655698830935554,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,77095.93372924544,2024-09-01 12:53:33.099266,276,80544.97672598873,2024-10-20 12:53:33.099266
User_19,Apotics,Bekasi,Ketoprofen,Painkiller,463,20,0.7728479852703098,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,27288.137340368008,2024-04-13 12:53:33.099266,276,26864.150736357828,2024-08-15 12:53:33.099266
User_19,Apotics,Bekasi,Amoxicillin,Antibiotic,406,25,0.818371068554341,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,30038.868422302283,2024-05-16 12:53:33.099266,276,29573.99464830397,2024-07-11 12:53:33.099266
User_19,Apotics,Bekasi,Azithromycin,Antibiotic,325,28,0.7019851996766007,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,49801.46338380331,2024-03-30 12:53:33.099266,276,49751.560844013,2024-05-12 12:53:33.099266
User_19,Apotics,Bekasi,Ciprofloxacin,Antibiotic,323,22,0.7496130692383152,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,42645.19426739103,2024-09-07 12:53:33.099266,276,45116.37171962815,2024-10-20 12:53:33.099266
User_19,Apotics,Bekasi,Doxycycline,Antibiotic,121,16,0.8819740156161051,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,44415.14154122265,2024-05-31 12:53:33.099266,276,43102.95943475077,2024-06-17 12:53:33.099266
User_19,Apotics,Bekasi,Clindamycin,Antibiotic,420,17,0.7345452703338128,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,14492.635986683323,2024-06-27 12:53:33.099266,276,18080.53314796035,2024-08-22 12:53:33.099266
User_19,Apotics,Bekasi,Oseltamivir,Antiviral,358,24,0.7908842990823634,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,57180.01413338689,2024-05-26 12:53:33.099266,276,55015.212122879806,2024-09-01 12:53:33.099266
User_19,Apotics,Bekasi,Acyclovir,Antiviral,487,29,0.8459259139534123,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29617.66684205395,2024-07-18 12:53:33.099266,276,30284.31839535591,2024-12-01 12:53:33.099266
User_19,Apotics,Bekasi,Remdesivir,Antiviral,123,22,0.9528680832091208,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29737.1233603307,2024-09-25 12:53:33.099266,276,27412.843354262866,2024-10-30 12:53:33.099266
User_19,Apotics,Bekasi,Favipiravir,Antiviral,370,27,0.7586911479944884,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,21122.585758730656,2024-05-13 12:53:33.099266,276,23087.94556745265,2024-08-21 12:53:33.099266
User_19,Apotics,Bekasi,Zanamivir,Antiviral,404,9,0.9394863199533701,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,59002.905670736516,2024-11-18 12:53:33.099266,276,60451.417207433966,2025-03-14 12:53:33.099266
User_19,Apotics,Bekasi,Metformin,Diabetes,58,28,0.9122563693339352,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,12780.380760718517,2024-09-01 12:53:33.099266,276,16201.6358032736,2024-09-11 12:53:33.099266
User_19,Apotics,Bekasi,Insulin,Diabetes,334,18,0.922026322837927,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,71548.5980074634,2024-06-03 12:53:33.099266,276,71583.01443734657,2024-08-05 12:53:33.099266
User_19,Apotics,Bekasi,Glipizide,Diabetes,128,16,0.8499118628666775,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,91487.08037634395,2024-09-23 12:53:33.099266,276,86965.57049105367,2024-10-16 12:53:33.099266
User_19,Apotics,Bekasi,Sitagliptin,Diabetes,263,20,0.7761658661326033,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,84893.47562041963,2024-07-26 12:53:33.099266,276,88475.45336281219,2024-09-11 12:53:33.099266
User_19,Apotics,Bekasi,Pioglitazone,Diabetes,91,22,0.9141318800270223,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,77078.62111991394,2024-11-05 12:53:33.099266,276,75841.63970152475,2024-11-22 12:53:33.099266
User_19,Apotics,Bekasi,Atorvastatin,Cardiovascular,291,23,0.7425078539098551,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,18000.1955216191,2024-07-20 12:53:33.099266,276,18297.512323708317,2024-10-11 12:53:33.099266
User_19,Apotics,Bekasi,Simvastatin,Cardiovascular,326,9,0.7728170110500396,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,94212.09039856154,2024-10-03 12:53:33.099266,276,97553.25607685238,2025-01-06 12:53:33.099266
User_19,Apotics,Bekasi,Lisinopril,Cardiovascular,177,26,0.8810736734032389,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,42011.561043541835,2024-08-31 12:53:33.099266,276,39931.925799654455,2024-10-23 12:53:33.099266
User_19,Apotics,Bekasi,Amlodipine,Cardiovascular,441,29,0.9295997194725377,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,40484.734209382856,2024-06-17 12:53:33.099266,276,41224.06404144021,2024-10-30 12:53:33.099266
User_19,Apotics,Bekasi,Losartan,Cardiovascular,347,24,0.8566489592007115,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,92077.00803531725,2024-06-23 12:53:33.099266,276,92304.10929564798,2024-10-05 12:53:33.099266
User_19,Apotics,Bekasi,Furosemide,Cardiovascular,464,7,0.8898727422539943,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,45599.972564560434,2024-04-21 12:53:33.099266,276,50176.92125177049,2024-09-09 12:53:33.099266
User_19,Apotics,Bekasi,Hydrochlorothiazide,Cardiovascular,388,16,0.8521926992058824,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,70121.10096035468,2024-07-19 12:53:33.099266,276,70043.65970766434,2024-11-12 12:53:33.099266
User_19,Apotics,Bekasi,Spironolactone,Cardiovascular,343,12,0.9203409530646198,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,10003.448877448005,2024-08-07 12:53:33.099266,276,13472.890726424072,2024-11-20 12:53:33.099266
User_19,Apotics,Bekasi,Warfarin,Cardiovascular,140,25,0.9772508971691536,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,5154.627482273535,2024-10-31 12:53:33.099266,276,3319.6820606131214,2024-12-13 12:53:33.099266
User_19,Apotics,Bekasi,Clopidogrel,Cardiovascular,348,17,0.9553201891034819,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,22411.872710459214,2024-06-20 12:53:33.099266,276,20329.455036448904,2024-10-06 12:53:33.099266
User_19,Apotics,Bekasi,Dexamethasone,Immunosuppressant,464,15,0.9825539885484771,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,18187.340627100904,2024-05-05 12:53:33.099266,276,14062.46584769367,2024-08-18 12:53:33.099266
User_19,Apotics,Bekasi,Prednisone,Immunosuppressant,313,8,0.709441480344259,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,69266.23273525947,2024-05-29 12:53:33.099266,276,66600.95655649934,2024-08-01 12:53:33.099266
User_19,Apotics,Bekasi,Hydrocortisone,Immunosuppressant,368,26,0.9609069558852795,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,4627.969407951043,2024-05-20 12:53:33.099266,276,2456.883779551375,2024-08-11 12:53:33.099266
User_19,Apotics,Bekasi,Methotrexate,Immunosuppressant,190,29,0.9499103862012196,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,49535.975871324816,2024-10-08 12:53:33.099266,276,50426.0057838038,2024-11-19 12:53:33.099266
User_19,Apotics,Bekasi,Mycophenolate,Immunosuppressant,376,27,0.7928276550754414,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,63850.727520080916,2024-07-13 12:53:33.099266,276,61390.67563398959,2024-10-01 12:53:33.099266
User_19,Apotics,Bekasi,Levothyroxine,Endocrine,177,22,0.73528781543288,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,92281.38975697316,2024-08-29 12:53:33.099266,276,90694.5621503407,2024-09-29 12:53:33.099266
User_19,Apotics,Bekasi,Propylthiouracil,Endocrine,213,22,0.7741393082060275,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,23003.790347675924,2024-07-10 12:53:33.099266,276,26572.821881690434,2024-08-17 12:53:33.099266
User_19,Apotics,Bekasi,Methimazole,Endocrine,78,12,0.839229940983921,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,93960.63602241801,2024-08-23 12:53:33.099266,276,91845.55825294516,2024-09-06 12:53:33.099266
User_19,Apotics,Bekasi,Fluoxetine,Psychiatric,217,23,0.945616618321026,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,31750.237345338086,2024-08-09 12:53:33.099266,276,26655.489466461066,2024-09-15 12:53:33.099266
User_19,Apotics,Bekasi,Sertraline,Psychiatric,473,29,0.8110525740379557,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,14253.197502199233,2024-10-26 12:53:33.099266,276,17101.111056614027,2025-01-12 12:53:33.099266
User_19,Apotics,Bekasi,Diazepam,Psychiatric,236,14,0.8624958682323823,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,24072.795515013986,2024-04-20 12:53:33.099266,276,25624.906771699447,2024-05-29 12:53:33.099266
User_19,Apotics,Bekasi,Lorazepam,Psychiatric,324,26,0.7861057600597327,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,65792.51763293293,2024-03-31 12:53:33.099266,276,63457.86292053598,2024-05-23 12:53:33.099266
User_19,Apotics,Bekasi,Alprazolam,Psychiatric,55,26,0.9403439810997546,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,41374.24033178666,2024-05-02 12:53:33.099266,276,44311.894357853475,2024-05-11 12:53:33.099266
User_19,Apotics,Bekasi,Haloperidol,Psychiatric,320,11,0.8138695714894469,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,61062.52898898923,2024-04-08 12:53:33.099266,276,58388.85602923718,2024-05-30 12:53:33.099266
User_19,Apotics,Bekasi,Risperidone,Psychiatric,132,12,0.8136954535977474,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,8477.901028294955,2024-07-09 12:53:33.099266,276,4001.0336821127908,2024-07-30 12:53:33.099266
User_19,Apotics,Bekasi,Omeprazole,Gastrointestinal,489,8,0.728436651520153,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-04-30 12:53:33.099266,276,49257.29111664838,2024-07-24 12:53:33.099266
User_19,Apotics,Bekasi,Ranitidine,Gastrointestinal,279,17,0.9759737175657641,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-06-14 12:53:33.099266,276,43246.3917757217,2024-08-06 12:53:33.099266
User_19,Apotics,Bekasi,Pantoprazole,Gastrointestinal,60,11,0.9825581933908536,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-06-18 12:53:33.099266,276,23638.199330151023,2024-06-29 12:53:33.099266
